LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message
Application,2023-09-22,00:10:15,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3267,Successfully scheduled Software Protection service for re-start at 2023-09-22T21:08:15Z. Reason: RulesEngine.
System,2023-09-22,00:10:01,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2279,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-22,00:09:45,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3266,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
System,2023-09-22,00:09:23,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2278,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Application,2023-09-22,00:09:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8198,2,3265,"License Activation (slui.exe) failed with the following error code:"
Application,2023-09-22,00:09:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3264,"The Software Protection service has completed licensing status check."
Application,2023-09-22,00:09:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3263,"The Software Protection service has completed licensing status check."
Application,2023-09-22,00:09:19,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,1014,2,3262,"Acquisition of End User License failed. hr=0xC004C008"
Application,2023-09-22,00:09:19,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8200,2,3261,"License acquisition failure details. "
Application,2023-09-22,00:09:13,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3260,Offline downlevel migration succeeded.
Application,2023-09-22,00:09:07,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6000,4,3259,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
System,2023-09-22,00:09:06,CLIENT-PC,Microsoft-Windows-Winlogon,1101,4,None,Info,7001,4,2277,User Logon Notification for Customer Experience Improvement Program
Application,2023-09-22,00:09:06,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6003,4,3258,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
System,2023-09-22,00:08:13,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2276,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Photos_2023.11090.12017.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
System,2023-09-22,00:08:08,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2275,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\microsoft.windowscommunicationsapps_16005.14326.21580.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Application,2023-09-22,00:08:07,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3257,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:07Z. Reason: RulesEngine.
System,2023-09-22,00:08:02,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2274,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneMusic_11.2308.3.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
System,2023-09-22,00:07:59,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Download, Started",Download,44,4,2273,Windows Update started downloading an update.
System,2023-09-22,00:07:56,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2272,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.23012.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
System,2023-09-22,00:07:54,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2271,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.23012.0_x86__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
System,2023-09-22,00:07:52,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Download, Started",Download,44,4,2270,Windows Update started downloading an update.
System,2023-09-22,00:07:52,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Download, Started",Download,44,4,2269,Windows Update started downloading an update.
System,2023-09-22,00:07:52,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Download, Started",Download,44,4,2268,Windows Update started downloading an update.
System,2023-09-22,00:07:36,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2267,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Application,2023-09-22,00:07:30,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3256,Offline downlevel migration succeeded.
Application,2023-09-22,00:06:13,CLIENT-PC,gupdate,None,4,Classic,Info,0,4,3255,The operation completed successfully.
Application,2023-09-22,00:05:58,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3254,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:58Z. Reason: RulesEngine.
Application,2023-09-22,00:05:34,CLIENT-PC,Microsoft-Windows-Search,Search service,4,Classic,NOTE:  This dummy error message is necessary to force MC to output        the above defines inside the FACILITY_WINDOWS guard instead        of leaving it empty.,1003,4,3253,The Windows Search Service started.
Application,2023-09-22,00:05:34,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3252,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Application,2023-09-22,00:05:32,CLIENT-PC,ESENT,General,4,Classic,Info,326,4,3251,"SearchIndexer (2244,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) "
Application,2023-09-22,00:05:32,CLIENT-PC,ESENT,General,4,Classic,Info,105,4,3250,"SearchIndexer (2244,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds) "
Application,2023-09-22,00:05:32,CLIENT-PC,ESENT,General,4,Classic,Info,102,4,3249,"SearchIndexer (2244,P,98) Windows: The database engine (10.00.19045.0000) is starting a new instance (0)."
Application,2023-09-22,00:05:32,CLIENT-PC,SecurityCenter,None,4,Classic,Info,1,4,3248,The Windows Security Center Service has started.
System,2023-09-22,00:05:31,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2266,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
Application,2023-09-22,00:05:31,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3247,Offline downlevel migration succeeded.
Application,2023-09-22,00:05:31,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,900,4,3246,"The Software Protection service is starting."
Application,2023-09-22,00:05:30,CLIENT-PC,gupdate,None,4,Classic,Info,0,4,3245,The operation completed successfully.
Application,2023-09-22,00:05:29,CLIENT-PC,edgeupdate,None,4,Classic,Info,0,4,3244,Service stopped.
Application,2023-09-22,00:05:24,CLIENT-PC,Microsoft-Windows-Security-SPP,None,0,Classic,None,903,0,3243,The Software Protection service has stopped.
Application,2023-09-22,00:05:24,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3242,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:24Z. Reason: RulesEngine.
System,2023-09-22,00:05:23,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Installation, Success",Installation,19,4,2265,Installation Successful: Windows successfully installed the following update: 2023-09 Cumulative Update for Windows 10 Version 22H2 for x64-based Systems (KB5030211)
System,2023-09-22,00:05:12,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2264,The start type of the Windows Modules Installer service was changed from auto start to demand start.
Setup,2023-09-22,00:05:02,CLIENT-PC,Microsoft-Windows-Servicing,1,0,None,Info,2,0,27,Package KB5030211 was successfully changed to the Installed state.
System,2023-09-22,00:04:49,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2263,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.19044.1000.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Application,2023-09-22,00:04:48,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,8230,4,3241,"The rules engine successfully re-evaluated the schedule."
System,2023-09-22,00:04:46,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2262,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.CloudExperienceHost_10.0.19041.3393_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Application,2023-09-22,00:04:42,CLIENT-PC,Microsoft-Windows-Security-SPP,None,0,Classic,None,902,0,3240,"The Software Protection service has started."
Application,2023-09-22,00:04:42,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3239,"The Software Protection service has completed licensing status check."
Application,2023-09-22,00:04:42,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3238,Duplicate definition of policy found. Policy name=Security-SPP-WriteWauMarker  Priority=500
Application,2023-09-22,00:04:42,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3237,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:42,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3236,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:42,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3235,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3234,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3233,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3232,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3231,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3230,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:41,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1034,4,3229,Duplicate definition of policy found. Policy name=AAD-BlockAADWorkplaceJoin-Default  Priority=100
Application,2023-09-22,00:04:40,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3228,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:40,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3227,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:40,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3226,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:40,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3225,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3224,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3223,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3222,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3221,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3220,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3219,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3218,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3217,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3216,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3215,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3214,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3213,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3212,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3211,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3210,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3209,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3208,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3207,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3206,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3205,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3204,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3203,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3202,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3201,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3200,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3199,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3198,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3197,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3196,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:39,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3195,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:38,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3194,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:38,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1004,4,3193,"The Software Protection service has successfully installed the license."
Application,2023-09-22,00:04:37,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1066,4,3192,"Initialization status for service objects."
Application,2023-09-22,00:04:37,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3191,Offline downlevel migration succeeded.
Application,2023-09-22,00:04:37,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,900,4,3190,"The Software Protection service is starting."
System,2023-09-22,00:04:21,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2261,The access history in hive \??\C:\Users\Default\NTUSER.DAT was cleared updating 5 keys and creating 2 modified pages.
Application,2023-09-22,00:04:21,CLIENT-PC,Microsoft-Windows-WMI,None,4,None,Info,5617,4,3189,Windows Management Instrumentation Service subsystems initialized successfully
System,2023-09-22,00:03:23,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7026,4,2260,"The following boot-start or system-start driver(s) did not load: "
Application,2023-09-22,00:03:20,CLIENT-PC,Microsoft-Windows-WMI,None,4,None,Info,5615,4,3188,Windows Management Instrumentation Service started sucessfully
Application,2023-09-22,00:03:19,CLIENT-PC,Desktop Window Manager,None,4,Classic,None,9027,4,3187,The Desktop Window Manager has registered the session port.
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-DHCPv6-Client,Service State Event,4,None,ServiceStart,51046,4,2259,DHCPv6 client service is started
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceShutdown,50103,4,2258,DHCPv4 client registered for shutdown notification
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceStart,50036,4,2257,DHCPv4 client service is started
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2256,"File System Filter 'bindflt' (10.0, ‎2005‎-‎08‎-‎08T23:17:00.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2255,"File System Filter 'storqosflt' (10.0, ‎2007‎-‎04‎-‎09T21:08:30.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2254,"File System Filter 'CldFlt' (10.0, ‎2089‎-‎06‎-‎12T20:24:15.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,1,4,2253,"File System Filter 'CldFlt' (Version 10.0, ‎2089‎-‎06‎-‎12T20:24:15.000000000Z) unloaded successfully."
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2252,"File System Filter 'CldFlt' (10.0, ‎2089‎-‎06‎-‎12T20:24:15.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2251,"File System Filter 'wcifs' (10.0, ‎2004‎-‎03‎-‎22T20:56:15.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2250,"File System Filter 'luafv' (10.0, ‎1986‎-‎08‎-‎13T23:58:59.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-22,00:03:17,CLIENT-PC,EventLog,None,4,Classic,None,6013,4,2222,The system uptime is 9 seconds.
System,2023-09-22,00:03:17,CLIENT-PC,EventLog,None,4,Classic,None,6005,4,2221,The Event log service was started.
System,2023-09-22,00:03:17,CLIENT-PC,EventLog,None,4,Classic,None,6009,4,2220,Microsoft (R) Windows (R) 10.00. 19045  Multiprocessor Free.
Application,2023-09-22,00:03:17,CLIENT-PC,Microsoft-Windows-User Profile Service,None,4,None,Info,1531,4,3186,The User Profile Service has started successfully.
System,2023-09-22,00:03:15,CLIENT-PC,Microsoft-Windows-Directory-Services-SAM,None,4,None,Info,16983,4,2249,"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods."
System,2023-09-22,00:03:15,CLIENT-PC,Microsoft-Windows-Directory-Services-SAM,None,4,None,Info,16977,4,2248,"The domain is configured with the following minimum password length-related settings."
