LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message
System,2023-09-21,23:21:29,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2187,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:21:09,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3142,Offline downlevel migration succeeded.
System,2023-09-21,23:20:16,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2185,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.XboxApp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
System,2023-09-21,23:20:06,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2184,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Application,2023-09-21,23:19:24,CLIENT-PC,SecurityCenter,None,4,Classic,Info,15,4,3141,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
System,2023-09-21,23:19:23,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2183,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:19:22,CLIENT-PC,SecurityCenter,None,4,Classic,Info,1,4,3140,The Windows Security Center Service has started.
System,2023-09-21,23:19:21,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2182,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
System,2023-09-21,23:19:21,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2181,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
System,2023-09-21,23:19:21,CLIENT-PC,Microsoft-Windows-DistributedCOM,None,3,Classic,Info,10016,3,2180,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID "
System,2023-09-21,23:19:05,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2179,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.HEIFImageExtension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:18:59,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3139,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:59Z. Reason: RulesEngine.
System,2023-09-21,23:18:48,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2178,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
System,2023-09-21,23:18:39,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2177,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
System,2023-09-21,23:18:32,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2176,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 9 keys and creating 2 modified pages.
System,2023-09-21,23:18:14,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2175,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Application,2023-09-21,23:18:09,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3138,Offline downlevel migration succeeded.
System,2023-09-21,23:17:48,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2174,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 22 keys and creating 2 modified pages.
Application,2023-09-21,23:17:48,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3137,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:16:48Z. Reason: RulesEngine.
Application,2023-09-21,23:17:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8198,2,3136,"License Activation (slui.exe) failed with the following error code:"
Application,2023-09-21,23:17:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3135,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:17:20,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3134,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:17:19,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,1014,2,3133,"Acquisition of End User License failed. hr=0xC004C008"
Application,2023-09-21,23:17:19,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8200,2,3132,"License acquisition failure details. "
System,2023-09-21,23:17:14,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2173,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat was cleared updating 5 keys and creating 1 modified pages.
System,2023-09-21,23:17:09,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2172,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 35 keys and creating 3 modified pages.
Application,2023-09-21,23:17:09,CLIENT-PC,Microsoft-Windows-Search,Search service,4,Classic,NOTE:  This dummy error message is necessary to force MC to output        the above defines inside the FACILITY_WINDOWS guard instead        of leaving it empty.,1003,4,3131,The Windows Search Service started.
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,General,4,Classic,Info,326,4,3130,"SearchIndexer (676,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) "
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,General,4,Classic,Info,105,4,3129,"SearchIndexer (676,D,0) Windows: The database engine started a new instance (0). (Time=0 seconds) "
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,Logging/Recovery,4,Classic,Info,302,4,3128,"SearchIndexer (676,U,98) Windows: The database engine has successfully completed recovery steps."
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,Logging/Recovery,4,Classic,Info,301,4,3127,"SearchIndexer (676,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx. "
Application,2023-09-21,23:17:07,CLIENT-PC,ESENT,Logging/Recovery,4,Classic,Info,300,4,3126,"SearchIndexer (676,R,98) Windows: The database engine is initiating recovery steps."
Application,2023-09-21,23:17:07,CLIENT-PC,edgeupdate,None,4,Classic,Info,0,4,3125,Service stopped.
Application,2023-09-21,23:17:06,CLIENT-PC,ESENT,General,4,Classic,Info,102,4,3124,"SearchIndexer (676,P,98) Windows: The database engine (10.00.19045.0000) is starting a new instance (0)."
System,2023-09-21,23:17:04,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2171,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat was cleared updating 33 keys and creating 7 modified pages.
System,2023-09-21,23:17:01,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2170,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Application,2023-09-21,23:16:58,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3123,Offline downlevel migration succeeded.
System,2023-09-21,23:16:41,CLIENT-PC,Microsoft-Windows-Winlogon,1101,4,None,Info,7001,4,2169,User Logon Notification for Customer Experience Improvement Program
Application,2023-09-21,23:16:41,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6000,4,3122,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Application,2023-09-21,23:16:41,CLIENT-PC,Microsoft-Windows-Winlogon,None,4,Classic,None,6003,4,3121,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
System,2023-09-21,23:16:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2168,The access history in hive \??\C:\Windows\system32\Microsoft\Protect\Recovery\Recovery.dat was cleared updating 0 keys and creating 0 modified pages.
System,2023-09-21,23:16:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2167,The access history in hive \??\C:\Users\Communication_LTD\AppData\Local\Microsoft\Windows\UsrClass.dat was cleared updating 3038 keys and creating 528 modified pages.
System,2023-09-21,23:16:38,CLIENT-PC,Microsoft-Windows-Kernel-General,None,4,None,Info,16,4,2166,The access history in hive \??\C:\Users\Communication_LTD\ntuser.dat was cleared updating 1673 keys and creating 219 modified pages.
Application,2023-09-21,23:15:52,CLIENT-PC,Microsoft-Windows-Security-SPP,None,0,Classic,None,903,0,3120,The Software Protection service has stopped.
Application,2023-09-21,23:15:52,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16384,4,3119,Successfully scheduled Software Protection service for re-start at 2023-09-22T20:14:52Z. Reason: RulesEngine.
Setup,2023-09-21,23:15:28,CLIENT-PC,Microsoft-Windows-Servicing,1,0,None,Info,1,0,25,Initiating changes for package KB5030211. Current state is Absent. Target state is Installed. Client id: UpdateAgentLCU.
System,2023-09-21,23:15:28,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2165,The start type of the Windows Modules Installer service was changed from demand start to auto start.
System,2023-09-21,23:15:26,CLIENT-PC,Microsoft-Windows-WindowsUpdateClient,Windows Update Agent,4,"Installation, Started",Installation,43,4,2164,Installation Started: Windows has started installing the following update: 2023-09 Cumulative Update for Windows 10 Version 22H2 for x64-based Systems (KB5030211)
Application,2023-09-21,23:15:09,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8198,2,3118,"License Activation (slui.exe) failed with the following error code:"
Application,2023-09-21,23:15:09,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3117,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:15:08,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,1014,2,3116,"Acquisition of End User License failed. hr=0xC004C008"
Application,2023-09-21,23:15:08,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8200,2,3115,"License acquisition failure details. "
Application,2023-09-21,23:15:07,CLIENT-PC,Microsoft-Windows-Security-SPP,None,2,Classic,None,8198,2,3114,"License Activation (slui.exe) failed with the following error code:"
Application,2023-09-21,23:15:07,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3113,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:14:59,CLIENT-PC,Microsoft-Windows-Security-SPP,None,0,Classic,None,902,0,3112,"The Software Protection service has started."
Application,2023-09-21,23:14:59,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1003,4,3111,"The Software Protection service has completed licensing status check."
Application,2023-09-21,23:14:58,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,1066,4,3110,"Initialization status for service objects."
Application,2023-09-21,23:14:57,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,16394,4,3109,Offline downlevel migration succeeded.
Application,2023-09-21,23:14:54,CLIENT-PC,Microsoft-Windows-Security-SPP,None,4,Classic,None,900,4,3108,"The Software Protection service is starting."
Application,2023-09-21,23:14:43,CLIENT-PC,Microsoft-Windows-WMI,None,4,None,Info,5617,4,3107,Windows Management Instrumentation Service subsystems initialized successfully
System,2023-09-21,23:14:42,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7040,4,2163,The start type of the Windows Modules Installer service was changed from auto start to demand start.
System,2023-09-21,23:14:42,CLIENT-PC,Microsoft-Windows-Service Control Manager,None,4,Classic,The operation completed successfully.,7026,4,2162,"The following boot-start or system-start driver(s) did not load: "
Application,2023-09-21,23:14:42,CLIENT-PC,Microsoft-Windows-WMI,None,4,None,Info,5611,4,3106,The Windows Management Instrumentation service has detected an inconsistent system shutdown.
Application,2023-09-21,23:14:40,CLIENT-PC,Microsoft-Windows-WMI,None,4,None,Info,5615,4,3105,Windows Management Instrumentation Service started sucessfully
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-DHCPv6-Client,Service State Event,4,None,ServiceStart,51046,4,2161,DHCPv6 client service is started
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceShutdown,50103,4,2160,DHCPv4 client registered for shutdown notification
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-Dhcp-Client,Service State Event,4,None,ServiceStart,50036,4,2159,DHCPv4 client service is started
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2158,"File System Filter 'bindflt' (10.0, ‎2005‎-‎08‎-‎08T23:17:00.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2157,"File System Filter 'storqosflt' (10.0, ‎2007‎-‎04‎-‎09T21:08:30.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2156,"File System Filter 'CldFlt' (10.0, ‎2063‎-‎04‎-‎13T08:46:34.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,1,4,2155,"File System Filter 'CldFlt' (Version 10.0, ‎2063‎-‎04‎-‎13T08:46:34.000000000Z) unloaded successfully."
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2154,"File System Filter 'CldFlt' (10.0, ‎2063‎-‎04‎-‎13T08:46:34.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2153,"File System Filter 'wcifs' (10.0, ‎2102‎-‎01‎-‎13T08:06:12.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2152,"File System Filter 'luafv' (10.0, ‎1986‎-‎08‎-‎13T23:58:59.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:37,CLIENT-PC,EventLog,None,4,Classic,None,6013,4,2126,The system uptime is 17 seconds.
System,2023-09-21,23:14:37,CLIENT-PC,EventLog,None,4,Classic,None,6005,4,2125,The Event log service was started.
System,2023-09-21,23:14:37,CLIENT-PC,EventLog,None,4,Classic,None,6009,4,2124,Microsoft (R) Windows (R) 10.00. 19045  Multiprocessor Free.
System,2023-09-21,23:14:37,CLIENT-PC,EventLog,None,2,Classic,None,6008,2,2123,The previous system shutdown at 2:02:03 AM on ‎9/‎19/‎2023 was unexpected.
Application,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-User Profile Service,None,4,None,Info,1531,4,3104,The User Profile Service has started successfully.
Security,2023-09-21,23:14:37,CLIENT-PC,Microsoft-Windows-Eventlog,Event processing,2,Audit Success,Info,1101,2,307318,Audit events have been dropped by the transport.  0
System,2023-09-21,23:14:36,CLIENT-PC,Microsoft-Windows-Directory-Services-SAM,None,4,None,Info,16983,4,2151,"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods."
System,2023-09-21,23:14:36,CLIENT-PC,Microsoft-Windows-Directory-Services-SAM,None,4,None,Info,16977,4,2150,"The domain is configured with the following minimum password length-related settings."
System,2023-09-21,23:14:36,CLIENT-PC,Microsoft-Windows-Directory-Services-SAM,None,4,None,Info,16962,4,2149,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA)."
System,2023-09-21,23:14:36,CLIENT-PC,Microsoft-Windows-Wininit,None,4,None,Info,14,4,2148,"Credential Guard configuration: 0x0, 0"
Security,2023-09-21,23:14:36,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307331,"A new process has been created."
Security,2023-09-21,23:14:36,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307330,"A new process has been created."
Security,2023-09-21,23:14:36,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307329,"A new process has been created."
Security,2023-09-21,23:14:36,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307328,"A new process has been created."
System,2023-09-21,23:14:35,CLIENT-PC,Microsoft-Windows-Kernel-General,11,4,Time,Info,24,4,2147,The time zone information was refreshed with exit reason 0. Current time zone bias is -180.
Security,2023-09-21,23:14:35,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307327,"A new process has been created."
Security,2023-09-21,23:14:35,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307326,"A new process has been created."
Security,2023-09-21,23:14:35,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307325,"A new process has been created."
Security,2023-09-21,23:14:35,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307324,"A new process has been created."
Security,2023-09-21,23:14:35,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307323,"A new process has been created."
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-Kernel-Power,220,4,None,Info,521,4,2146,Active battery count change.
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-Kernel-Processor-Power,47,4,None,Info,55,4,2145,"Processor 1 in group 0 exposes the following power management capabilities:"
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-Kernel-Processor-Power,47,4,None,Info,55,4,2144,"Processor 0 in group 0 exposes the following power management capabilities:"
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-Kernel-Power,203,4,None,Info,172,4,2143,"Connectivity state in standby: Disconnected, Reason: NIC compliance"
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-Kernel-Power,63,1,None,Info,41,1,2142,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly."
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2141,"File System Filter 'npsvctrig' (10.0, ‎2025‎-‎01‎-‎06T05:41:12.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:31,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2140,"File System Filter 'FileCrypt' (10.0, ‎2002‎-‎03‎-‎01T14:12:42.000000000Z) has successfully loaded and registered with Filter Manager."
Security,2023-09-21,23:14:31,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307322,"A new process has been created."
Security,2023-09-21,23:14:31,CLIENT-PC,Microsoft Windows security auditing.,Other Policy Change Events,0,Audit Success,Info,4826,0,307321,"Boot Configuration Data loaded."
Security,2023-09-21,23:14:31,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4696,0,307320,"A primary token was assigned to process."
Security,2023-09-21,23:14:31,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,307319,"A new process has been created."
System,2023-09-21,23:14:30,CLIENT-PC,Microsoft-Windows-Ntfs,None,4,None,Info,98,4,2139,Volume C: (\Device\HarddiskVolume1) is healthy.  No action is needed.
System,2023-09-21,23:14:25,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2138,"File System Filter 'WdFilter' (10.0, ‎2035‎-‎08‎-‎05T03:44:58.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:25,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2137,"File System Filter 'Wof' (10.0, ‎2023‎-‎04‎-‎23T05:17:53.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:25,CLIENT-PC,Microsoft-Windows-FilterManager,None,4,None,Info,6,4,2136,"File System Filter 'FileInfo' (10.0, ‎2062‎-‎12‎-‎23T08:21:06.000000000Z) has successfully loaded and registered with Filter Manager."
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-HAL,None,4,None,Info,16,4,2135,The iommu fault reporting has been initialized.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-General,6,4,Time,Info,20,4,2134,"The leap second configuration has been updated."
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-Boot,58,4,None,Info,32,4,2133,The bootmgr spent 0 ms waiting for user input.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-Boot,57,4,None,Info,18,4,2132,There are 0x1 boot options on this system.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-Boot,33,4,None,Info,27,4,2131,The boot type was 0x0.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-Boot,32,4,None,Info,25,4,2130,The boot menu policy was 0x1.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-Boot,31,4,None,Info,20,4,2129,The last shutdown's success status was false. The last boot's success status was true.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-Boot,62,4,None,Info,153,4,2128,Virtualization-based security (policies: 0) is disabled.
System,2023-09-21,23:14:20,CLIENT-PC,Microsoft-Windows-Kernel-General,1,4,None,Info,12,4,2127,The operating system started at system time ‎2023‎-‎09‎-‎21T20:14:19.500000000Z.
