LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,182305,A new process has been created.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182306,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182307,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182308,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182309,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Failure,Info,5157,0,182310,The Windows Filtering Platform has blocked a connection.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182311,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182312,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182313,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182314,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182315,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182316,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,182317,A new process has been created.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,182322,A new process has been created.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182324,The handle to an object was closed.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182328,The handle to an object was closed.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182329,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Failure,Info,5157,0,182330,The Windows Filtering Platform has blocked a connection.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182331,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182332,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182333,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182334,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182335,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182336,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182337,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182338,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182339,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:24,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,182340,A process has exited.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182341,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Failure,Info,5157,0,182342,The Windows Filtering Platform has blocked a connection.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182343,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182344,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182345,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182346,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182347,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182348,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182349,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182350,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182351,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182352,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182353,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182354,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182355,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182356,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182357,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Failure,Info,5157,0,182358,The Windows Filtering Platform has blocked a connection.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182359,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182360,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182361,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:25,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182362,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182363,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182364,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182365,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182366,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182367,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Failure,Info,5157,0,182368,The Windows Filtering Platform has blocked a connection.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182369,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182370,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182371,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182372,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182373,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182375,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182377,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182379,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182383,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182384,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182385,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182387,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,182392,The handle to an object was closed.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182396,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182397,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182398,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182399,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182400,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182401,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182402,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182403,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182404,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:26,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182405,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182406,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182407,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182408,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182409,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182410,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182411,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182412,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182413,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182414,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182415,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182416,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182417,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182418,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182419,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182420,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182421,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182422,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182423,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182424,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:27,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182425,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:28,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182426,The Windows Filtering Platform has blocked a packet.
Security,2023-08-26,17:20:28,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,182427,The Windows Filtering Platform has blocked a packet.
